"FL_DATE","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","OP_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_WAC","DEP_TIME","DEP_DELAY","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","ARR_TIME","ARR_DELAY","CANCELLED","CANCELLATION_CODE","DIVERTED","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY"
2020-06-01,"AA",19805,"AA","N182UW","2389",11057,1105703,31057,"CLT","NC","37",36,14100,1410005,34100,"PHL","PA","42",23,"1603",-7.00,10.00,"1613","1722",2.00,"1724",-34.00,0.00,,0.00,81.00,69.00,1.00,449.00,,,,,
2020-06-01,"AA",19805,"AA","N971AN","2395",11298,1129806,30194,"DFW","TX","48",74,10721,1072102,30721,"BOS","MA","25",13,"1652",-8.00,11.00,"1703","2118",6.00,"2124",-24.00,0.00,,0.00,212.00,195.00,1.00,1562.00,,,,,
2020-06-01,"AA",19805,"AA","N661AW","2396",14307,1430705,30721,"PVD","RI","44",15,11057,1105703,31057,"CLT","NC","37",36,"0555",-7.00,11.00,"0606","0741",5.00,"0746",-29.00,0.00,,0.00,111.00,95.00,1.00,683.00,,,,,
2020-06-01,"AA",19805,"AA","N996NN","2400",11298,1129806,30194,"DFW","TX","48",74,15370,1537002,34653,"TUL","OK","40",73,"1648",-7.00,18.00,"1706","1747",3.00,"1750",-8.00,0.00,,0.00,62.00,41.00,1.00,237.00,,,,,
2020-06-01,"AA",19805,"AA","N820NN","2402",14908,1490803,32575,"SNA","CA","06",91,11298,1129806,30194,"DFW","TX","48",74,"1237",-9.00,12.00,"1249","1726",11.00,"1737",-8.00,0.00,,0.00,180.00,157.00,1.00,1205.00,,,,,
2020-06-01,"AA",19805,"AA","N306PB","2404",10423,1042302,30423,"AUS","TX","48",74,11298,1129806,30194,"DFW","TX","48",74,"1426",-4.00,12.00,"1438","1518",14.00,"1532",-8.00,0.00,,0.00,66.00,40.00,1.00,190.00,,,,,
2020-06-01,"AA",19805,"AA","N306PB","2404",11298,1129806,30194,"DFW","TX","48",74,10423,1042302,30423,"AUS","TX","48",74,"1223",-7.00,14.00,"1237","1310",7.00,"1317",-14.00,0.00,,0.00,54.00,33.00,1.00,190.00,,,,,
2020-06-01,"AA",19805,"AA","N774XF","2406",11298,1129806,30194,"DFW","TX","48",74,13487,1348702,31650,"MSP","MN","27",63,"1529",44.00,10.00,"1539","1733",4.00,"1737",34.00,0.00,,0.00,128.00,114.00,1.00,852.00,34.00,0.00,0.00,0.00,0.00
2020-06-01,"AA",19805,"AA","N771XF","2408",14107,1410702,30466,"PHX","AZ","04",81,13487,1348702,31650,"MSP","MN","27",63,"1513",-4.00,15.00,"1528","2007",6.00,"2013",-4.00,0.00,,0.00,180.00,159.00,1.00,1276.00,,,,,
2020-06-01,"AA",19805,"AA","N935NN","2412",11298,1129806,30194,"DFW","TX","48",74,13930,1393007,30977,"ORD","IL","17",41,"1227",-3.00,12.00,"1239","1429",7.00,"1436",-25.00,0.00,,0.00,129.00,110.00,1.00,801.00,,,,,
2020-06-01,"AA",19805,"AA","N974UY","2418",11292,1129202,30325,"DEN","CO","08",82,11057,1105703,31057,"CLT","NC","37",36,"0656",-9.00,20.00,"0716","1202",7.00,"1209",-16.00,0.00,,0.00,193.00,166.00,1.00,1337.00,,,,,
2020-06-01,"AA",19805,"AA","N585UW","2419",11057,1105703,31057,"CLT","NC","37",36,11292,1129202,30325,"DEN","CO","08",82,"1954",-6.00,13.00,"2007","2100",7.00,"2107",-26.00,0.00,,0.00,193.00,173.00,1.00,1337.00,,,,,
2020-06-01,"AA",19805,"AA","N838NN","2424",11298,1129806,30194,"DFW","TX","48",74,12892,1289208,32575,"LAX","CA","06",91,"1030",0.00,13.00,"1043","1119",4.00,"1123",-35.00,0.00,,0.00,173.00,156.00,1.00,1235.00,,,,,
2020-06-01,"AA",19805,"AA","N971AN","2428",13930,1393007,30977,"ORD","IL","17",41,11298,1129806,30194,"DFW","TX","48",74,"0817",-3.00,12.00,"0829","1013",14.00,"1027",-30.00,0.00,,0.00,130.00,104.00,1.00,801.00,,,,,
2020-06-01,"AA",19805,"AA","N127UW","2436",11298,1129806,30194,"DFW","TX","48",74,11057,1105703,31057,"CLT","NC","37",36,"1014",-6.00,10.00,"1024","1322",6.00,"1328",-27.00,0.00,,0.00,134.00,118.00,1.00,936.00,,,,,
2020-06-01,"AA",19805,"AA","N937NN","2437",12892,1289208,32575,"LAX","CA","06",91,11298,1129806,30194,"DFW","TX","48",74,"0631",1.00,11.00,"0642","1125",10.00,"1135",1.00,0.00,,0.00,184.00,163.00,1.00,1235.00,,,,,
2020-06-01,"AA",19805,"AA","N983AN","2441",11057,1105703,31057,"CLT","NC","37",36,14683,1468305,33214,"SAT","TX","48",74,"2052",17.00,13.00,"2105","2239",9.00,"2248",17.00,0.00,,0.00,176.00,154.00,1.00,1095.00,17.00,0.00,0.00,0.00,0.00
2020-06-01,"AA",19805,"AA","N938NN","2448",11298,1129806,30194,"DFW","TX","48",74,14570,1457002,34570,"RNO","NV","32",85,"1852",-3.00,13.00,"1905","1958",3.00,"2001",-28.00,0.00,,0.00,189.00,173.00,1.00,1345.00,,,,,
2020-06-01,"AA",19805,"AA","N730US","2449",11298,1129806,30194,"DFW","TX","48",74,12451,1245102,31136,"JAX","FL","12",33,"1714",14.00,13.00,"1727","2021",6.00,"2027",6.00,0.00,,0.00,133.00,114.00,1.00,918.00,,,,,
2020-06-01,"AA",19805,"AA","N848NN","2457",13303,1330303,32467,"MIA","FL","12",33,13930,1393007,30977,"ORD","IL","17",41,"1941",-4.00,12.00,"1953","2143",8.00,"2151",-19.00,0.00,,0.00,190.00,170.00,1.00,1197.00,,,,,
2020-06-01,"AA",19805,"AA","N837AN","2459",12892,1289208,32575,"LAX","CA","06",91,11298,1129806,30194,"DFW","TX","48",74,"0755",-5.00,20.00,"0815","1244",9.00,"1253",-4.00,0.00,,0.00,178.00,149.00,1.00,1235.00,,,,,
2020-06-01,"AA",19805,"AA","N915NN","2464",13930,1393007,30977,"ORD","IL","17",41,12889,1288903,32211,"LAS","NV","32",85,"1701",-9.00,24.00,"1725","1857",5.00,"1902",-4.00,0.00,,0.00,241.00,212.00,1.00,1514.00,,,,,
2020-06-01,"AA",19805,"AA","N928NN","2470",11292,1129202,30325,"DEN","CO","08",82,13930,1393007,30977,"ORD","IL","17",41,"1239",-3.00,15.00,"1254","1556",13.00,"1609",-6.00,0.00,,0.00,150.00,122.00,1.00,888.00,,,,,
2020-06-01,"AA",19805,"AA","N305NX","2483",15376,1537604,30436,"TUS","AZ","04",81,11298,1129806,30194,"DFW","TX","48",74,"1141",-1.00,18.00,"1159","1553",9.00,"1602",8.00,0.00,,0.00,141.00,114.00,1.00,813.00,,,,,
2020-06-01,"AA",19805,"AA","N992AU","2489",13204,1320402,31454,"MCO","FL","12",33,11298,1129806,30194,"DFW","TX","48",74,"1150",-10.00,18.00,"1208","1330",16.00,"1346",-6.00,0.00,,0.00,176.00,142.00,1.00,985.00,,,,,
2020-06-01,"AA",19805,"AA","N912UY","2498",10693,1069302,30693,"BNA","TN","47",54,11057,1105703,31057,"CLT","NC","37",36,"1257",-3.00,22.00,"1319","1512",9.00,"1521",-11.00,0.00,,0.00,84.00,53.00,1.00,328.00,,,,,
2020-06-01,"AA",19805,"AA","N912UY","2498",11057,1105703,31057,"CLT","NC","37",36,10693,1069302,30693,"BNA","TN","47",54,"1015",20.00,23.00,"1038","1031",4.00,"1035",9.00,0.00,,0.00,80.00,53.00,1.00,328.00,,,,,
2020-06-01,"AA",19805,"AA","N750UW","2499",13930,1393007,30977,"ORD","IL","17",41,11278,1127805,30852,"DCA","VA","51",38,"1705",-2.00,18.00,"1723","1943",2.00,"1945",-26.00,0.00,,0.00,100.00,80.00,1.00,612.00,,,,,
2020-06-01,"AA",19805,"AA","N813AW","2503",10423,1042302,30423,"AUS","TX","48",74,13930,1393007,30977,"ORD","IL","17",41,"1306",-3.00,11.00,"1317","1530",6.00,"1536",-23.00,0.00,,0.00,150.00,133.00,1.00,977.00,,,,,
2020-06-01,"AA",19805,"AA","N813AW","2503",13930,1393007,30977,"ORD","IL","17",41,10423,1042302,30423,"AUS","TX","48",74,"0829",-6.00,13.00,"0842","1048",5.00,"1053",-31.00,0.00,,0.00,144.00,126.00,1.00,977.00,,,,,
2020-06-01,"AA",19805,"AA","N740UW","2509",11298,1129806,30194,"DFW","TX","48",74,12451,1245102,31136,"JAX","FL","12",33,"1254",34.00,13.00,"1307","1600",5.00,"1605",28.00,0.00,,0.00,131.00,113.00,1.00,918.00,28.00,0.00,0.00,0.00,0.00
2020-06-01,"AA",19805,"AA","N740UW","2509",12451,1245102,31136,"JAX","FL","12",33,11298,1129806,30194,"DFW","TX","48",74,"1647",30.00,10.00,"1657","1807",4.00,"1811",8.00,0.00,,0.00,144.00,130.00,1.00,918.00,,,,,
2020-06-01,"AA",19805,"AA","N741UW","2512",11057,1105703,31057,"CLT","NC","37",36,12264,1226402,30852,"IAD","VA","51",38,"1316",-14.00,13.00,"1329","1419",6.00,"1425",-31.00,0.00,,0.00,69.00,50.00,1.00,322.00,,,,,
2020-06-01,"AA",19805,"AA","N801NN","2524",13303,1330303,32467,"MIA","FL","12",33,11298,1129806,30194,"DFW","TX","48",74,"1933",-7.00,11.00,"1944","2124",4.00,"2128",-30.00,0.00,,0.00,175.00,160.00,1.00,1121.00,,,,,
2020-06-01,"AA",19805,"AA","N710UW","2525",14100,1410005,34100,"PHL","PA","42",23,13204,1320402,31454,"MCO","FL","12",33,"1758",-8.00,16.00,"1814","2007",5.00,"2012",-42.00,0.00,,0.00,134.00,113.00,1.00,861.00,,,,,
2020-06-01,"AA",19805,"AA","N820NN","2527",10721,1072102,30721,"BOS","MA","25",13,11298,1129806,30194,"DFW","TX","48",74,"0553",-7.00,19.00,"0612","0833",12.00,"0845",-35.00,0.00,,0.00,232.00,201.00,1.00,1562.00,,,,,
2020-06-01,"AA",19805,"AA","N837NN","2531",11298,1129806,30194,"DFW","TX","48",74,14100,1410005,34100,"PHL","PA","42",23,"2024",73.00,16.00,"2040","0027",8.00,"0035",67.00,0.00,,0.00,191.00,167.00,1.00,1303.00,67.00,0.00,0.00,0.00,0.00
2020-06-01,"AA",19805,"AA","N410AN","2532",12892,1289208,32575,"LAX","CA","06",91,11278,1127805,30852,"DCA","VA","51",38,"1302",-4.00,12.00,"1314","2102",6.00,"2108",-7.00,0.00,,0.00,306.00,288.00,1.00,2311.00,,,,,
2020-06-01,"UA",19977,"UA","N801UA","2493",14747,1474703,30559,"SEA","WA","53",93,11292,1129202,30325,"DEN","CO","08",82,"1405",50.00,13.00,"1418","1729",8.00,"1737",40.00,0.00,,0.00,152.00,131.00,1.00,1024.00,40.00,0.00,0.00,0.00,0.00
2020-06-01,"UA",19977,"UA","N829UA","2486",14683,1468305,33214,"SAT","TX","48",74,12266,1226603,31453,"IAH","TX","48",74,"0717",-3.00,14.00,"0731","0811",5.00,"0816",-13.00,0.00,,0.00,59.00,40.00,1.00,191.00,,,,,
2020-06-01,"UA",19977,"UA","N66837","2465",13930,1393007,30977,"ORD","IL","17",41,11292,1129202,30325,"DEN","CO","08",82,"0903",-7.00,11.00,"0914","1011",9.00,"1020",-30.00,0.00,,0.00,137.00,117.00,1.00,888.00,,,,,
2020-06-01,"UA",19977,"UA","N27734","2426",12266,1226603,31453,"IAH","TX","48",74,10721,1072102,30721,"BOS","MA","25",13,"0908",-2.00,13.00,"0921","1347",5.00,"1352",-5.00,0.00,,0.00,224.00,206.00,1.00,1597.00,,,,,
2020-06-01,"UA",19977,"UA","N482UA","2425",13204,1320402,31454,"MCO","FL","12",33,12266,1226603,31453,"IAH","TX","48",74,"1605",-5.00,10.00,"1615","1724",10.00,"1734",-17.00,0.00,,0.00,149.00,129.00,1.00,854.00,,,,,
2020-06-01,"UA",19977,"UA","N470UA","2420",13930,1393007,30977,"ORD","IL","17",41,12889,1288903,32211,"LAS","NV","32",85,"0915",-10.00,15.00,"0930","1046",7.00,"1053",-32.00,0.00,,0.00,218.00,196.00,1.00,1514.00,,,,,
2020-06-01,"UA",19977,"UA","N26952","2413",14771,1477104,32457,"SFO","CA","06",91,12266,1226603,31453,"IAH","TX","48",74,"1039",-6.00,19.00,"1058","1616",6.00,"1622",-20.00,0.00,,0.00,223.00,198.00,1.00,1635.00,,,,,
2020-06-01,"UA",19977,"UA","N27722","2407",14908,1490803,32575,"SNA","CA","06",91,12266,1226603,31453,"IAH","TX","48",74,"1255",-5.00,8.00,"1303","1756",4.00,"1800",-9.00,0.00,,0.00,185.00,173.00,1.00,1346.00,,,,,
2020-06-01,"UA",19977,"UA","N78285","2393",15304,1530402,33195,"TPA","FL","12",33,12266,1226603,31453,"IAH","TX","48",74,"0650",-10.00,15.00,"0705","0756",4.00,"0800",-27.00,0.00,,0.00,130.00,111.00,1.00,787.00,,,,,
2020-06-01,"UA",19977,"UA","N490UA","2385",11292,1129202,30325,"DEN","CO","08",82,13930,1393007,30977,"ORD","IL","17",41,"1132",2.00,12.00,"1144","1438",8.00,"1446",-12.00,0.00,,0.00,134.00,114.00,1.00,888.00,,,,,
2020-06-01,"UA",19977,"UA","N492UA","2382",13930,1393007,30977,"ORD","IL","17",41,13487,1348702,31650,"MSP","MN","27",63,"1756",-9.00,18.00,"1814","1909",3.00,"1912",-27.00,0.00,,0.00,76.00,55.00,1.00,334.00,,,,,
2020-06-01,"UA",19977,"UA","N215UA","2380",14771,1477104,32457,"SFO","CA","06",91,12173,1217305,32134,"HNL","HI","15",2,"1208",-7.00,17.00,"1225","1354",3.00,"1357",-59.00,0.00,,0.00,289.00,269.00,1.00,2398.00,,,,,
2020-06-01,"UA",19977,"UA","N646UA","2379",13204,1320402,31454,"MCO","FL","12",33,12264,1226402,30852,"IAD","VA","51",38,"1357",-3.00,13.00,"1410","1557",8.00,"1605",-4.00,0.00,,0.00,128.00,107.00,1.00,758.00,,,,,
2020-06-01,"UA",19977,"UA","N851UA","2376",14771,1477104,32457,"SFO","CA","06",91,12266,1226603,31453,"IAH","TX","48",74,"0041",-4.00,14.00,"0055","0624",4.00,"0628",-2.00,0.00,,0.00,227.00,209.00,1.00,1635.00,,,,,
2020-06-01,"UA",19977,"UA","N497UA","2364",14679,1467903,33570,"SAN","CA","06",91,11292,1129202,30325,"DEN","CO","08",82,"0710",0.00,14.00,"0724","1016",6.00,"1022",0.00,0.00,,0.00,132.00,112.00,1.00,853.00,,,,,
2020-06-01,"UA",19977,"UA","N76526","2362",12892,1289208,32575,"LAX","CA","06",91,13930,1393007,30977,"ORD","IL","17",41,"1035",5.00,19.00,"1054","1624",12.00,"1636",-8.00,0.00,,0.00,241.00,210.00,1.00,1744.00,,,,,
2020-06-01,"UA",19977,"UA","N57868","2354",13930,1393007,30977,"ORD","IL","17",41,12266,1226603,31453,"IAH","TX","48",74,"0924",-6.00,13.00,"0937","1144",6.00,"1150",-36.00,0.00,,0.00,146.00,127.00,1.00,925.00,,,,,
2020-06-01,"UA",19977,"UA","N24715","2342",12264,1226402,30852,"IAD","VA","51",38,12266,1226603,31453,"IAH","TX","48",74,"1540",-5.00,10.00,"1550","1736",3.00,"1739",-33.00,0.00,,0.00,179.00,166.00,1.00,1190.00,,,,,
2020-06-01,"UA",19977,"UA","N38473","2334",14107,1410702,30466,"PHX","AZ","04",81,13930,1393007,30977,"ORD","IL","17",41,"1056",-4.00,10.00,"1106","1608",11.00,"1619",3.00,0.00,,0.00,203.00,182.00,1.00,1440.00,,,,,
2020-06-01,"UA",19977,"UA","N68823","2330",11618,1161802,31703,"EWR","NJ","34",21,11697,1169706,32467,"FLL","FL","12",33,"0954",-5.00,16.00,"1010","1229",3.00,"1232",-28.00,0.00,,0.00,158.00,139.00,1.00,1065.00,,,,,
2020-06-01,"UA",19977,"UA","N24706","2329",13930,1393007,30977,"ORD","IL","17",41,11618,1161802,31703,"EWR","NJ","34",21,"1737",-8.00,16.00,"1753","2025",6.00,"2031",-24.00,0.00,,0.00,114.00,92.00,1.00,719.00,,,,,
2020-06-01,"UA",19977,"UA","N492UA","2326",13930,1393007,30977,"ORD","IL","17",41,15304,1530402,33195,"TPA","FL","12",33,"0924",-6.00,12.00,"0936","1240",5.00,"1245",-30.00,0.00,,0.00,141.00,124.00,1.00,1011.00,,,,,
2020-06-01,"UA",19977,"UA","N485UA","2318",11292,1129202,30325,"DEN","CO","08",82,11298,1129806,30194,"DFW","TX","48",74,"1828",-10.00,13.00,"1841","2117",3.00,"2120",-15.00,0.00,,0.00,112.00,96.00,1.00,641.00,,,,,
2020-06-01,"UA",19977,"UA","N821UA","2318",14107,1410702,30466,"PHX","AZ","04",81,11292,1129202,30325,"DEN","CO","08",82,"1408",-7.00,13.00,"1421","1647",8.00,"1655",-6.00,0.00,,0.00,107.00,86.00,1.00,602.00,,,,,
2020-06-01,"UA",19977,"UA","N76523","2304",12892,1289208,32575,"LAX","CA","06",91,11618,1161802,31703,"EWR","NJ","34",21,"0909",-1.00,11.00,"0920","1709",11.00,"1720",-17.00,0.00,,0.00,311.00,289.00,1.00,2454.00,,,,,
2020-06-01,"UA",19977,"UA","N410UA","2303",12264,1226402,30852,"IAD","VA","51",38,14679,1467903,33570,"SAN","CA","06",91,"1807",37.00,10.00,"1817","1951",3.00,"1954",-14.00,0.00,,0.00,287.00,274.00,1.00,2253.00,,,,,
2020-06-01,"UA",19977,"UA","N76532","2289",12266,1226603,31453,"IAH","TX","48",74,13930,1393007,30977,"ORD","IL","17",41,"1852",-8.00,11.00,"1903","2100",7.00,"2107",-38.00,0.00,,0.00,135.00,117.00,1.00,925.00,,,,,
2020-06-01,"UA",19977,"UA","N413UA","2267",14771,1477104,32457,"SFO","CA","06",91,10721,1072102,30721,"BOS","MA","25",13,"1055",-5.00,20.00,"1115","1918",3.00,"1921",-31.00,0.00,,0.00,326.00,303.00,1.00,2704.00,,,,,
2020-06-01,"UA",19977,"UA","N86534","2264",11618,1161802,31703,"EWR","NJ","34",21,14771,1477104,32457,"SFO","CA","06",91,"1254",-6.00,14.00,"1308","1544",4.00,"1548",-33.00,0.00,,0.00,354.00,336.00,1.00,2565.00,,,,,
2020-06-01,"UA",19977,"UA","N482UA","2261",11697,1169706,32467,"FLL","FL","12",33,12266,1226603,31453,"IAH","TX","48",74,"0621",-9.00,14.00,"0635","0750",7.00,"0757",-28.00,0.00,,0.00,156.00,135.00,1.00,966.00,,,,,
2020-06-01,"UA",19977,"UA","N492UA","2260",15304,1530402,33195,"TPA","FL","12",33,13930,1393007,30977,"ORD","IL","17",41,"1425",-5.00,12.00,"1437","1605",6.00,"1611",-23.00,0.00,,0.00,166.00,148.00,1.00,1011.00,,,,,
2020-06-01,"UA",19977,"UA","N438UA","2232",12264,1226402,30852,"IAD","VA","51",38,11697,1169706,32467,"FLL","FL","12",33,"1732",-3.00,16.00,"1748","1953",3.00,"1956",-30.00,0.00,,0.00,144.00,125.00,1.00,901.00,,,,,
2020-06-01,"UA",19977,"UA","N17719","2222",12264,1226402,30852,"IAD","VA","51",38,11618,1161802,31703,"EWR","NJ","34",21,"0755",-5.00,9.00,"0804","0845",4.00,"0849",-28.00,0.00,,0.00,54.00,41.00,1.00,212.00,,,,,
2020-06-01,"UA",19977,"UA","N26909","2220",14771,1477104,32457,"SFO","CA","06",91,13930,1393007,30977,"ORD","IL","17",41,"0101",16.00,20.00,"0121","0649",7.00,"0656",8.00,0.00,,0.00,235.00,208.00,1.00,1846.00,,,,,
2020-06-01,"UA",19977,"UA","N77520","2208",14843,1484306,34819,"SJU","PR","72",3,15024,1502403,34945,"STT","VI","78",4,"1246",-14.00,22.00,"1308","1324",4.00,"1328",-17.00,0.00,,0.00,42.00,16.00,1.00,68.00,,,,,
2020-06-01,"UA",19977,"UA","N77520","2208",15024,1502403,34945,"STT","VI","78",4,12266,1226603,31453,"IAH","TX","48",74,"1415",-15.00,11.00,"1426","1803",7.00,"1810",-9.00,0.00,,0.00,295.00,277.00,1.00,2070.00,,,,,
2020-06-01,"UA",19977,"UA","N79521","2197",13930,1393007,30977,"ORD","IL","17",41,12892,1289208,32575,"LAX","CA","06",91,"0929",-6.00,23.00,"0952","1131",5.00,"1136",-36.00,0.00,,0.00,247.00,219.00,1.00,1744.00,,,,,
2020-06-01,"UA",19977,"UA","N24706","2193",11618,1161802,31703,"EWR","NJ","34",21,13930,1393007,30977,"ORD","IL","17",41,"1451",-9.00,16.00,"1507","1607",10.00,"1617",-20.00,0.00,,0.00,146.00,120.00,1.00,719.00,,,,,
2020-06-01,"UA",19977,"UA","N77536","2176",14771,1477104,32457,"SFO","CA","06",91,11618,1161802,31703,"EWR","NJ","34",21,"1234",-6.00,26.00,"1300","2054",5.00,"2059",-12.00,0.00,,0.00,325.00,294.00,1.00,2565.00,,,,,
2020-06-01,"UA",19977,"UA","N835UA","2166",13930,1393007,30977,"ORD","IL","17",41,14771,1477104,32457,"SFO","CA","06",91,"0650",-10.00,17.00,"0707","0905",4.00,"0909",-39.00,0.00,,0.00,259.00,238.00,1.00,1846.00,,,,,
2020-06-01,"UA",19977,"UA","N822UA","2154",11292,1129202,30325,"DEN","CO","08",82,10423,1042302,30423,"AUS","TX","48",74,"1150",-10.00,8.00,"1158","1444",5.00,"1449",-20.00,0.00,,0.00,119.00,106.00,1.00,775.00,,,,,
2020-06-01,"UA",19977,"UA","N426UA","2154",14747,1474703,30559,"SEA","WA","53",93,11292,1129202,30325,"DEN","CO","08",82,"0653",-7.00,11.00,"0704","1015",5.00,"1020",-24.00,0.00,,0.00,147.00,131.00,1.00,1024.00,,,,,
2020-06-01,"UA",19977,"UA","N442UA","2147",14831,1483106,32457,"SJC","CA","06",91,11292,1129202,30325,"DEN","CO","08",82,"1346",-15.00,14.00,"1400","1707",9.00,"1716",-19.00,0.00,,0.00,150.00,127.00,1.00,948.00,,,,,
2020-06-01,"UA",19977,"UA","N821UA","2135",11292,1129202,30325,"DEN","CO","08",82,12264,1226402,30852,"IAD","VA","51",38,"1818",-2.00,19.00,"1837","2343",4.00,"2347",9.00,0.00,,0.00,209.00,186.00,1.00,1452.00,,,,,
2020-06-01,"UA",19977,"UA","N871UA","2122",14908,1490803,32575,"SNA","CA","06",91,14771,1477104,32457,"SFO","CA","06",91,"0751",-9.00,10.00,"0801","0857",4.00,"0901",-28.00,0.00,,0.00,70.00,56.00,1.00,372.00,,,,,
2020-06-01,"UA",19977,"UA","N62892","2109",12264,1226402,30852,"IAD","VA","51",38,11618,1161802,31703,"EWR","NJ","34",21,"1728",-2.00,19.00,"1747","1831",5.00,"1836",-24.00,0.00,,0.00,68.00,44.00,1.00,212.00,,,,,
2020-06-01,"UA",19977,"UA","N470UA","2100",12266,1226603,31453,"IAH","TX","48",74,11697,1169706,32467,"FLL","FL","12",33,"1910",-5.00,18.00,"1928","2225",3.00,"2228",-20.00,0.00,,0.00,138.00,117.00,1.00,966.00,,,,,
2020-06-01,"UA",19977,"UA","N845UA","2084",14908,1490803,32575,"SNA","CA","06",91,11292,1129202,30325,"DEN","CO","08",82,"0647",-13.00,22.00,"0709","1006",5.00,"1011",-11.00,0.00,,0.00,144.00,117.00,1.00,846.00,,,,,
2020-06-01,"UA",19977,"UA","N850UA","2078",12264,1226402,30852,"IAD","VA","51",38,13930,1393007,30977,"ORD","IL","17",41,"0822",67.00,13.00,"0835","0905",8.00,"0913",64.00,0.00,,0.00,111.00,90.00,1.00,588.00,64.00,0.00,0.00,0.00,0.00
2020-06-01,"UA",19977,"UA","N485UA","2076",11292,1129202,30325,"DEN","CO","08",82,13891,1389101,32575,"ONT","CA","06",91,"1139",-1.00,11.00,"1150","1242",4.00,"1246",-13.00,0.00,,0.00,127.00,112.00,1.00,819.00,,,,,
2020-06-01,"UA",19977,"UA","N27722","2071",12266,1226603,31453,"IAH","TX","48",74,14908,1490803,32575,"SNA","CA","06",91,"0917",-3.00,13.00,"0930","1023",4.00,"1027",-35.00,0.00,,0.00,190.00,173.00,1.00,1346.00,,,,,
2020-06-01,"UA",19977,"UA","N497UA","2065",14679,1467903,33570,"SAN","CA","06",91,11292,1129202,30325,"DEN","CO","08",82,"1340",-10.00,17.00,"1357","1649",8.00,"1657",-5.00,0.00,,0.00,137.00,112.00,1.00,853.00,,,,,
2020-06-01,"UA",19977,"UA","N829UA","2061",14679,1467903,33570,"SAN","CA","06",91,12266,1226603,31453,"IAH","TX","48",74,"1253",-7.00,12.00,"1305","1804",4.00,"1808",0.00,0.00,,0.00,195.00,179.00,1.00,1303.00,,,,,
2020-06-01,"UA",19977,"UA","N835UA","2058",13930,1393007,30977,"ORD","IL","17",41,12264,1226402,30852,"IAD","VA","51",38,"1857",62.00,13.00,"1910","2122",5.00,"2127",39.00,0.00,,0.00,90.00,72.00,1.00,588.00,39.00,0.00,0.00,0.00,0.00
2020-06-01,"UA",19977,"UA","N831UA","2029",14635,1463502,31714,"RSW","FL","12",33,12266,1226603,31453,"IAH","TX","48",74,"0635",-10.00,12.00,"0647","0748",9.00,"0757",-24.00,0.00,,0.00,142.00,121.00,1.00,861.00,,,,,
2020-06-01,"UA",19977,"UA","N488UA","2026",12266,1226603,31453,"IAH","TX","48",74,14771,1477104,32457,"SFO","CA","06",91,"0656",-4.00,14.00,"0710","0840",5.00,"0845",-43.00,0.00,,0.00,229.00,210.00,1.00,1635.00,,,,,
2020-06-01,"UA",19977,"UA","N442UA","2005",14831,1483106,32457,"SJC","CA","06",91,11292,1129202,30325,"DEN","CO","08",82,"0648",-12.00,9.00,"0657","0959",5.00,"1004",-28.00,0.00,,0.00,136.00,122.00,1.00,948.00,,,,,
2020-06-01,"UA",19977,"UA","N445UA","1994",14771,1477104,32457,"SFO","CA","06",91,13930,1393007,30977,"ORD","IL","17",41,"1727",-8.00,13.00,"1740","2320",6.00,"2326",-17.00,0.00,,0.00,239.00,220.00,1.00,1846.00,,,,,
2020-06-01,"UA",19977,"UA","N68823","1992",11697,1169706,32467,"FLL","FL","12",33,11618,1161802,31703,"EWR","NJ","34",21,"1405",-5.00,13.00,"1418","1654",6.00,"1700",-20.00,0.00,,0.00,175.00,156.00,1.00,1065.00,,,,,
2020-06-01,"UA",19977,"UA","N438UA","1988",15304,1530402,33195,"TPA","FL","12",33,12264,1226402,30852,"IAD","VA","51",38,"1351",-9.00,11.00,"1402","1551",8.00,"1559",-16.00,0.00,,0.00,128.00,109.00,1.00,811.00,,,,,
2020-06-01,"UA",19977,"UA","N497UA","1975",11292,1129202,30325,"DEN","CO","08",82,12266,1226603,31453,"IAH","TX","48",74,"1823",-7.00,21.00,"1844","2149",5.00,"2154",-3.00,0.00,,0.00,151.00,125.00,1.00,862.00,,,,,
2020-06-01,"UA",19977,"UA","N444UA","1944",13930,1393007,30977,"ORD","IL","17",41,13204,1320402,31454,"MCO","FL","12",33,"0942",-3.00,17.00,"0959","1301",5.00,"1306",-16.00,0.00,,0.00,144.00,122.00,1.00,1005.00,,,,,
